company,company_website,company_domain,contact_url,contact_type,email,email_domain,is_generic,dropped_third_party_email,evidence_clean,source,score
Endress+Hauser,https://www.fr.endress.com/fr,endress.com,https://www.fr.endress.com/fr/groupe-endress-hauser/centre-presse/actualites?s.category=search-news-press-release,press,info-gm.fr@endress.com,endress.com,True,False,".endress.com/"",""name"":""Endress+Hauser France SASU"",""email"":""info-gm.fr@endress.com"",""telephone"":""+33 (0) 969 32 24 24"",""logo"":""https://www.fr.",company_site,14
Endress+Hauser,https://www.fr.endress.com/fr,endress.com,https://www.fr.endress.com/fr/groupe-endress-hauser/centre-presse/actualites?s.category=search-news-press-release,press,info.fr@endress.com,endress.com,True,False,"ehtw-break-word"" target=""_self"" tabindex=""0"" href=""mailto:info.fr@endress.com"" >info.fr@endress.com",company_site,14
Endress+Hauser,https://www.fr.endress.com/fr,endress.com,https://www.fr.endress.com/fr,other,info-gm.fr@endress.com,endress.com,True,False,".endress.com/"",""name"":""Endress+Hauser France SASU"",""email"":""info-gm.fr@endress.com"",""telephone"":""+33 (0) 969 32 24 24"",""logo"":""https://www.fr.",company_site,13
Endress+Hauser,https://www.fr.endress.com/fr,endress.com,https://www.fr.endress.com/fr,other,info.fr@endress.com,endress.com,True,False,"ehtw-break-word"" target=""_self"" tabindex=""0"" href=""mailto:info.fr@endress.com"" >info.fr@endress.com",company_site,13
Endress+Hauser,https://www.fr.endress.com/fr,endress.com,https://www.fr.endress.com/fr/apercude-l-assistance/contact-support,support,info-gm.fr@endress.com,endress.com,True,False,".endress.com/"",""name"":""Endress+Hauser France SASU"",""email"":""info-gm.fr@endress.com"",""telephone"":""+33 (0) 969 32 24 24"",""logo"":""https://www.fr.",company_site,12
Endress+Hauser,https://www.fr.endress.com/fr,endress.com,https://www.fr.endress.com/fr/apercude-l-assistance/contact-support,support,info.fr@endress.com,endress.com,True,False,"ehtw-break-word"" target=""_self"" tabindex=""0"" href=""mailto:info.fr@endress.com"" >info.fr@endress.com",company_site,12
Enercoop,http://www.enercoop.fr,enercoop.fr,https://www.enercoop.fr/nos-cooperatives/pays-de-la-loire,contact,contact@pdl.enercoop.fr,enercoop.fr,True,False,"> Par mail contact@pdl.enercoop.fr <h4 class=""h",company_site,13
Enercoop,http://www.enercoop.fr,enercoop.fr,https://www.enercoop.fr/contact,contact,,,False,False,contact page discovered (no email found),company_site,3
Enercoop,http://www.enercoop.fr,enercoop.fr,http://www.enercoop.fr/notre-projet/notre-histoire,contact,,,False,False,contact page discovered (no email found),company_site,3
Enercoop,http://www.enercoop.fr,enercoop.fr,http://www.enercoop.fr/notre-projet/nos-partenaires,contact,,,False,False,contact page discovered (no email found),company_site,3
Enercoop,http://www.enercoop.fr,enercoop.fr,http://www.enercoop.fr/notre-projet/etre-societaire,contact,,,False,False,contact page discovered (no email found),company_site,3
Enercoop,http://www.enercoop.fr,enercoop.fr,https://www.enercoop.fr/page-de-redirection-primes-cee,contact,,,False,False,contact page discovered (no email found),company_site,3
Enpal,http://www.enpal.de,enpal.de,http://www.enpal.de/impressum,press,info@enpal.de,enpal.de,True,False,25 10245 Berlin â E-Mail: info@enpal.de Internet: www.enpal.de Telefon:,company_site,15
Envision Entertainment,https://www.envision-entertainment.de/,envision-entertainment.de,https://www.envision-entertainment.de/contact,contact,info@envision-entertainment.de,envision-entertainment.de,True,False,takt Telefon: +49 6132 8995068 EMail: info@envision-entertainment.de Sonstiges Geschäftsführer: D,company_site,14
Envision Entertainment,https://www.envision-entertainment.de/,envision-entertainment.de,https://www.envision-entertainment.de/contact/,contact,info@envision-entertainment.de,envision-entertainment.de,True,False,takt Telefon: +49 6132 8995068 EMail: info@envision-entertainment.de Sonstiges Geschäftsführer: D,company_site,14
Envision Entertainment,https://www.envision-entertainment.de/,envision-entertainment.de,https://www.envision-entertainment.de/team/,contact,,,False,False,contact page discovered (no email found),company_site,3
Envision Entertainment,https://www.envision-entertainment.de/,envision-entertainment.de,https://www.envision-entertainment.de/author/dirk-ringe/,contact,,,False,False,contact page discovered (no email found),company_site,3
Envision Entertainment,https://www.envision-entertainment.de/,envision-entertainment.de,https://www.envision-entertainment.de/2016/09/path-war-expands-pc-steam-amazon/,contact,,,False,False,contact page discovered (no email found),company_site,2
Erbe Elektromedizin,http://www.erbe-med.com/,erbe-med.com,http://www.erbe-med.com/en-en/company/press-information/,press,,,False,False,contact page discovered (no email found),company_site,3
Erbe Elektromedizin,http://www.erbe-med.com/,erbe-med.com,http://www.erbe-med.com/typo3temp/assets/compressed/b199f6f613fbd8bef162af862794e1ec-min.css?1768301562,press,,,False,False,contact page discovered (no email found),company_site,3
Erbe Elektromedizin,http://www.erbe-med.com/,erbe-med.com,http://www.erbe-med.com/typo3temp/assets/compressed/merged-d9f9ca779d8296d1bea0826b7769c7a7-min.css?1768301562,press,,,False,False,contact page discovered (no email found),company_site,3
Erdmann & Rossi,https://www.erdmann-rossi.com/,erdmann-rossi.com,https://www.erdmann-rossi.com/impressum/,press,info@erdmann-rossi.com,erdmann-rossi.com,True,False,l. +49(170)-2377717 Fax +49(30)-889217051 Mail: info@erdmann-rossi.com AG Charlottenburg: HRA 50207 B UStID: DE2991953,company_site,15
Erdmann & Rossi,https://www.erdmann-rossi.com/,erdmann-rossi.com,https://www.erdmann-rossi.com/kontakt/,contact,info@erdmann-rossi.com,erdmann-rossi.com,True,False,. +49(30)-889217050 Fax +49(30)-889217051 Mail: info@erdmann-rossi.com AG Charlottenburg: HRA 50207 B Komplementärin:,company_site,14
Erdmann & Rossi,https://www.erdmann-rossi.com/,erdmann-rossi.com,https://www.erdmann-rossi.com/presse/,press,,,False,False,contact page discovered (no email found),company_site,4
Erdmann & Rossi,https://www.erdmann-rossi.com/,erdmann-rossi.com,https://www.erdmann-rossi.com/wir-ueber-uns/,contact,,,False,False,contact page discovered (no email found),company_site,3
Erdmann & Rossi,https://www.erdmann-rossi.com/,erdmann-rossi.com,https://www.erdmann-rossi.com/wp-content/themes/erdmann/contact.css,contact,,,False,False,contact page discovered (no email found),company_site,2
Erdmann & Rossi,https://www.erdmann-rossi.com/,erdmann-rossi.com,https://www.erdmann-rossi.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.0.6,contact,,,False,False,contact page discovered (no email found),company_site,2
Ernest Mag,https://www.ernestmag.fr,ernestmag.fr,https://www.ernestmag.fr/mentions-legales/,legal,contact@nebqom.fr,nebqom.fr,True,False,"www.nebqom.fr/"" rel=""external"">Nebqom – contact@nebqom.fr Hébergeur : <",company_site,13
Ernest Mag,https://www.ernestmag.fr,ernestmag.fr,https://www.ernestmag.fr/mentions-legales/,legal,info@ernestmag.fr,ernestmag.fr,True,False,>Fondateur : David Medioni – info@ernestmag.fr Directeur de la public,company_site,12
Ernest Mag,https://www.ernestmag.fr,ernestmag.fr,https://www.ernestmag.fr/contact/,contact,,,False,False,contact page discovered (no email found),company_site,3
Ernest Mag,https://www.ernestmag.fr,ernestmag.fr,https://www.ernestmag.fr/partenaires/,contact,,,False,False,contact page discovered (no email found),company_site,3
Ernest Mag,https://www.ernestmag.fr,ernestmag.fr,https://www.ernestmag.fr/poemes-inspirants/,contact,,,False,False,contact page discovered (no email found),company_site,3
Ernest Mag,https://www.ernestmag.fr,ernestmag.fr,https://www.ernestmag.fr/auteur/philippe-lemaire/,contact,,,False,False,contact page discovered (no email found),company_site,3
Ernest Mag,https://www.ernestmag.fr,ernestmag.fr,https://www.ernestmag.fr/rubrique/dossiers/inspirations/,contact,,,False,False,contact page discovered (no email found),company_site,3
ESG Edelmetall-Service,https://www.scheideanstalt.de/,scheideanstalt.de,https://www.scheideanstalt.de/impressum/,press,,,False,False,contact page discovered (no email found),company_site,4
ESG Edelmetall-Service,https://www.scheideanstalt.de/,scheideanstalt.de,https://www.scheideanstalt.de/presse/pressespiegel/,press,,,False,False,contact page discovered (no email found),company_site,4
ESG Edelmetall-Service,https://www.scheideanstalt.de/,scheideanstalt.de,https://www.scheideanstalt.de/ueber-uns/presseservice/,press,,,False,False,contact page discovered (no email found),company_site,4
ESG Edelmetall-Service,https://www.scheideanstalt.de/,scheideanstalt.de,https://www.scheideanstalt.de/kontakt/,contact,,,False,False,contact page discovered (no email found),company_site,3
ESG Edelmetall-Service,https://www.scheideanstalt.de/,scheideanstalt.de,https://www.scheideanstalt.de/was-wir-kaufen/gold/goldankauf/,contact,,,False,False,contact page discovered (no email found),company_site,3
ESG Edelmetall-Service,https://www.scheideanstalt.de/,scheideanstalt.de,https://www.scheideanstalt.de/was-wir-kaufen/muenzen/muenzankauf/,contact,,,False,False,contact page discovered (no email found),company_site,2
Estée Lauder Companies,http://www.elcompanies.com/,elcompanies.com,http://www.elcompanies.com/en/investors,investor_relations,,,False,False,contact page discovered (no email found),company_site,5
Estée Lauder Companies,http://www.elcompanies.com/,elcompanies.com,http://www.elcompanies.com/en/news-and-media,press,,,False,False,contact page discovered (no email found),company_site,4
Estée Lauder Companies,http://www.elcompanies.com/,elcompanies.com,http://www.elcompanies.com/en/who-we-are/about-us,contact,,,False,False,contact page discovered (no email found),company_site,3
Estée Lauder Companies,http://www.elcompanies.com/,elcompanies.com,http://www.elcompanies.com/en/careers,careers,,,False,False,contact page discovered (no email found),company_site,2
Estée Lauder Companies,http://www.elcompanies.com/,elcompanies.com,http://www.elcompanies.com/en/careers/students,careers,,,False,False,contact page discovered (no email found),company_site,2
Estée Lauder Companies,http://www.elcompanies.com/,elcompanies.com,http://www.elcompanies.com/en/careers/brand-jobs,careers,,,False,False,contact page discovered (no email found),company_site,2
ETL Group,https://www.etl.de,etl.de,https://www.etl.de/presse/,press,presse@etl.de,etl.de,True,False,zur Verfügung. Bitte melden Sie sich unter presse@etl.de . In unserer Pressemappe,company_site,14
ETL Group,https://www.etl.de,etl.de,https://www.etl.de/presse/,press,kontakt@etl.de,etl.de,False,False,"e=""color: #00857d;""> kontakt@etl.de",company_site,13
ETL Group,https://www.etl.de,etl.de,https://www.etl.de/unternehmenskultur/,sales_partnership,kontakt@etl.de,etl.de,False,False,"e=""color: #00857d;""> kontakt@etl.de",company_site,13
ETL Group,https://www.etl.de,etl.de,https://www.etl.de/aktuelles/doc-on-social-media,press,kontakt@etl.de,etl.de,False,False,"e=""color: #00857d;""> kontakt@etl.de",company_site,13
ETL Group,https://www.etl.de,etl.de,https://www.etl.de/branchen/immobilienunternehmen/,sales_partnership,kontakt@etl.de,etl.de,False,False,"e=""color: #00857d;""> kontakt@etl.de",company_site,13
ETL Group,https://www.etl.de,etl.de,https://www.etl.de,contact,kontakt@etl.de,etl.de,False,False,"e=""color: #00857d;""> kontakt@etl.de",company_site,12
ETL Group,https://www.etl.de,etl.de,https://www.etl.de/leistungen/wirtschaftspruefung/,contact,kontakt@etl.de,etl.de,False,False,"e=""color: #00857d;""> kontakt@etl.de",company_site,12
ETL Group,https://www.etl.de,etl.de,https://www.etl.de/leistungen/unternehmensberatung/,sales_partnership,kontakt@etl.de,etl.de,False,False,"e=""color: #00857d;""> kontakt@etl.de",company_site,12
Euronext,https://www.euronext.com/,euronext.com,https://www.euronext.com/en/about/media-centre,press,mediateam@euronext.com,euronext.com,False,False,vited to contact the Euronext Media Team via email at mediateam@euronext.com . </d,company_site,13
Euronext,https://www.euronext.com/,euronext.com,https://www.euronext.com/en/investor-relations,investor_relations,,,False,False,contact page discovered (no email found),company_site,5
Euronext,https://www.euronext.com/,euronext.com,https://www.euronext.com/en/clearing/about,contact,,,False,False,contact page discovered (no email found),company_site,3
Euronext,https://www.euronext.com/,euronext.com,https://www.euronext.com/en/csd/oslo/about-us,contact,,,False,False,contact page discovered (no email found),company_site,3
Euronext,https://www.euronext.com/,euronext.com,https://www.euronext.com/en/about/careers,careers,,,False,False,contact page discovered (no email found),company_site,2
Euronext,https://www.euronext.com/,euronext.com,https://www.euronext.com/en/csd/about/careers,careers,,,False,False,contact page discovered (no email found),company_site,2
Eurosport,https://www.eurosport.com/,eurosport.com,https://www.eurosport.com/layout_app_hub/_next/static/media/eurosport.31e27cd4a3102631d00431ddbfbf30b4.css,press,,,False,False,contact page discovered (no email found),company_site,3
Exuvie,https://exuvie.fr/,exuvie.fr,https://exuvie.fr/contact-exuvie/,press,presse@exuvie.fr,exuvie.fr,True,False,"ng>Ecrivez-nous à presse@exuvie.fr pour toute information utile. <p class=""has",company_site,14
F. Laeisz,http://www.laeisz.de/,laeisz.de,https://www.laeisz.de/contact/,contact,contact@example.com,example.com,True,False,"o Address 123 Fifth Avenue, NY 10160,New York, USA Email Us contact@example.com Call Us 800-123-456"" /> <meta property=""og:url"" content=""h",company_site,14
F. Laeisz,http://www.laeisz.de/,laeisz.de,https://www.laeisz.de/contact/,contact,info@laeisz.de,laeisz.de,True,False,"/>Lange Straße 1a 18055 Rostock contact@laeisz.de Tel.: <a href=""tel:0049381666",company_site,14
F. Laeisz,http://www.laeisz.de/,laeisz.de,https://www.laeisz.de/contact/,contact,contact@laeisz.de,laeisz.de,True,False,a 18055 Rostock contact@laeisz.de Tel.: +49 381 6660 0<,company_site,14
F. Laeisz,http://www.laeisz.de/,laeisz.de,https://www.laeisz.de/wp-content/tablepress-combined.min.css?ver=41,press,,,False,False,contact page discovered (no email found),company_site,3
F. Laeisz,http://www.laeisz.de/,laeisz.de,https://www.laeisz.de/careers/,careers,,,False,False,contact page discovered (no email found),company_site,2
Faller,https://www.faller.de/,faller.de,https://www.faller.de/impressum,press,,,False,False,contact page discovered (no email found),company_site,4
Faller,https://www.faller.de/,faller.de,https://www.faller.de/marken/airfix/,contact,,,False,False,contact page discovered (no email found),company_site,3
Faller,https://www.faller.de/,faller.de,https://www.faller.de/kontaktformular,contact,,,False,False,contact page discovered (no email found),company_site,3
