company,company_website,contact_url,contact_type,email,is_generic,evidence,source
Arri,https://www.arri.com/en,https://www.arri.com/en/contact,contact,info@arri.kr,True,"917"", ""telephone2"": """", ""misc1"": """", ""misc2"": """", ""email"": ""info@arri.kr"", ""website"": """", ""longitude"": ""127.051856"", ""latitude"": ""37",company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/contact,sales_partnership,salessupport@arri.asia,True,"488"", ""telephone2"": """", ""misc1"": """", ""misc2"": """", ""email"": ""salessupport@arri.asia"", ""website"": """", ""longitude"": ""103.86032189714088"", ""latitu",company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/contact,investor_relations,enquiry@tsm-int.com,True,"ne2"": """", ""misc1"": ""Mr. Glenn Wong"", ""misc2"": """", ""email"": ""enquiry@tsm-int.com"", ""website"": ""https://www.tsm-int.com"", ""longitude"": ""103.8",company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/contact,sales_partnership,sales@ultralite.eu,True,"phone2"": """", ""misc1"": ""Klaus Nemec"", ""misc2"": """", ""email"": ""sales@ultralite.eu"", ""website"": ""https://www.ultralite.eu"", ""longitude"": ""9.71",company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/contact,contact,info@unitedbroadcast.com,True,"67)"", ""telephone2"": """", ""misc1"": """", ""misc2"": """", ""email"": ""info@unitedbroadcast.com"", ""website"": ""https://www.unitedbroadcast.com"", ""longitude""",company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/contact,contact,info@ues.com.pk,True,"one2"": """", ""misc1"": ""Muhammad Azam"", ""misc2"": """", ""email"": ""info@ues.com.pk"", ""website"": ""http://ues.com.pk"", ""longitude"": ""74.336060"",",company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/contact,contact,info@visuals.hr,True,""""", ""misc1"": ""Mr. Darko Milojkovic"", ""misc2"": """", ""email"": ""info@visuals.hr"", ""website"": ""https://www.visuals.hr"", ""longitude"": ""15.989",company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/contact,sales_partnership,sales@visuals.co.uk,True,"222"", ""telephone2"": """", ""misc1"": """", ""misc2"": """", ""email"": ""sales@visuals.co.uk"", ""website"": ""https://www.visuals.co.uk"", ""longitude"": ""-0.",company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/contact,contact,info@visuals.ch,True,"707"", ""telephone2"": """", ""misc1"": """", ""misc2"": """", ""email"": ""info@visuals.ch"", ""website"": ""https://shop.visuals.ch/de/"", ""longitude"": ""6",company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/contact,contact,info@vocas.nl,True,"707"", ""telephone2"": """", ""misc1"": """", ""misc2"": """", ""email"": ""info@vocas.nl"", ""website"": ""https://vocas.nl/arri"", ""longitude"": ""5.18643",company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/contact,careers,ARRIcareers@arri.com,True," accept resumes for open positions"", ""misc2"": """", ""email"": ""ARRIcareers@arri.com"", ""website"": """", ""longitude"": """", ""latitude"": """", ""location",company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/contact,contact,info@wavelengthlightingllc.com,True,"23 "", ""telephone2"": """", ""misc1"": """", ""misc2"": """", ""email"": ""info@wavelengthlightingllc.com"", ""website"": ""https://www.wavelengthllc.com/"", ""longitude"":",company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/company/careers,careers,,,contact page discovered (no email found),company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/camera-systems/cameras/amira,investor_relations,,,contact page discovered (no email found),company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/camera-systems/live-cameras/amira-live,investor_relations,,,contact page discovered (no email found),company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/lighting/led-panel-lights/skypanel-pro/contact,press,,,contact page discovered (no email found),company_site
Arri,https://www.arri.com/en,https://www.arri.com/en/cine-lenses/signature-lenses/impression-filters,press,,,contact page discovered (no email found),company_site
August Brötje GmbH,http://www.broetje.de/,http://www.broetje.de/unternehmen,other,,,contact page discovered (no email found),company_site
August Brötje GmbH,http://www.broetje.de/,http://www.broetje.de/unternehmen/blog,other,,,contact page discovered (no email found),company_site
August Brötje GmbH,http://www.broetje.de/,http://www.broetje.de/unternehmen/presse,press,presse@broetje.de,True,"-wrapper flex-grow max-w-none md:max-w-max""><a href=""mailto:presse@broetje.de"" class=""button medium fa-solid fa-envelope"" title="""" target",company_site
August Brötje GmbH,http://www.broetje.de/,http://www.broetje.de/unternehmen/karriere,other,,,contact page discovered (no email found),company_site
August Brötje GmbH,http://www.broetje.de/,http://www.broetje.de/unternehmen/ueber-uns,other,,,contact page discovered (no email found),company_site
August Brötje GmbH,http://www.broetje.de/,http://www.broetje.de/unternehmen/referenzobjekte,other,,,contact page discovered (no email found),company_site
Birkenstock,https://www.birkenstock.com/,https://www.birkenstock.com/,investor_relations,privacy@birkenstock.com,True,"n Abmelde-Link im Newsletter, per E-Mail an <a href=""mailto:privacy@birkenstock.com?subject=BIRKENSTOCK%20Digital%20Newsletter%20Privacy"">priva",company_site
Birkenstock,https://www.birkenstock.com/,https://www.birkenstock.com/de/accessoires/,investor_relations,privacy@birkenstock.com,True,"n Abmelde-Link im Newsletter, per E-Mail an <a href=""mailto:privacy@birkenstock.com?subject=BIRKENSTOCK%20Digital%20Newsletter%20Privacy"">priva",company_site
Birkenstock,https://www.birkenstock.com/,https://www.birkenstock.com/de/modelle/birmingham/,investor_relations,privacy@birkenstock.com,True,"n Abmelde-Link im Newsletter, per E-Mail an <a href=""mailto:privacy@birkenstock.com?subject=BIRKENSTOCK%20Digital%20Newsletter%20Privacy"">priva",company_site
Birkenstock,https://www.birkenstock.com/,https://www.birkenstock.com/de/accessoires/socken/,investor_relations,privacy@birkenstock.com,True,"n Abmelde-Link im Newsletter, per E-Mail an <a href=""mailto:privacy@birkenstock.com?subject=BIRKENSTOCK%20Digital%20Newsletter%20Privacy"">priva",company_site
Birkenstock,https://www.birkenstock.com/,https://www.birkenstock.com/de/damen/sandalen/zweiriemer/,investor_relations,privacy@birkenstock.com,True,"n Abmelde-Link im Newsletter, per E-Mail an <a href=""mailto:privacy@birkenstock.com?subject=BIRKENSTOCK%20Digital%20Newsletter%20Privacy"">priva",company_site
Birkenstock,https://www.birkenstock.com/,https://www.birkenstock.com/de/herren/sandalen/zweiriemer/,investor_relations,privacy@birkenstock.com,True,"n Abmelde-Link im Newsletter, per E-Mail an <a href=""mailto:privacy@birkenstock.com?subject=BIRKENSTOCK%20Digital%20Newsletter%20Privacy"">priva",company_site
Birkenstock,https://www.birkenstock.com/,https://www.birkenstock.com/de/neu/inspiration/now-trending/,investor_relations,privacy@birkenstock.com,True,"n Abmelde-Link im Newsletter, per E-Mail an <a href=""mailto:privacy@birkenstock.com?subject=BIRKENSTOCK%20Digital%20Newsletter%20Privacy"">priva",company_site
Loïc Raison,http://www.loicraison.fr,https://www.loicraison.fr/me-contacter/,contact,,,contact page discovered (no email found),company_site
Loïc Raison,http://www.loicraison.fr,https://www.loicraison.fr/mentions-legales/,legal,contact@eclorsa.com,True,numéro de téléphone : +33 (0)1 71 10 72 21</p> <p>Contact : contact@eclorsa.com</p> <p>Numéro de SIRET : 808 860 316 00013</p> <p>Numéro de,company_site
Loïc Raison,http://www.loicraison.fr,https://www.loicraison.fr/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.4.2,contact,,,contact page discovered (no email found),company_site
Lefèvre-Denise,http://www.lefevre-lemoine.fr/,https://www.lefevre-lemoine.fr/contact.html,contact,,,contact page discovered (no email found),company_site
Lefèvre-Denise,http://www.lefevre-lemoine.fr/,http://www.lefevre-lemoine.fr/contact.html,contact,,,contact page discovered (no email found),company_site
Mark Buxton Perfumes,https://markbuxton.com,https://markbuxton.com/contact-us/,contact,contact@markbuxton.com,True,"mn wpb_content_element ""> <div class=""wpb_wrapper""> <p>contact@markbuxton.com</p> </div> </div> <div class=""separator transparent ",company_site
Mark Buxton Perfumes,https://markbuxton.com,https://markbuxton.com/wp-content/cache/flying-press/18513056c4a4.style.css,press,,,contact page discovered (no email found),company_site
Mark Buxton Perfumes,https://markbuxton.com,https://markbuxton.com/wp-content/cache/flying-press/689d86221457.style.css,press,,,contact page discovered (no email found),company_site
Mark Buxton Perfumes,https://markbuxton.com,https://markbuxton.com/wp-content/cache/flying-press/64ac31699f53.styles.css,press,,,contact page discovered (no email found),company_site
JazzLab,https://jazzlab.info/,https://jazzlab.info/media/,press,,,contact page discovered (no email found),company_site
JazzLab,https://jazzlab.info/,http://jazzlab.info/media/,press,,,contact page discovered (no email found),company_site
JazzLab,https://jazzlab.info/,https://jazzlab.info/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.0.1,press,,,contact page discovered (no email found),company_site
JazzLab,https://jazzlab.info/,https://jazzlab.info/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.16,press,,,contact page discovered (no email found),company_site
Souleiado,https://www.souleiado.com,https://www.souleiado.com/fr/maison/voir-tout,investor_relations,,,contact page discovered (no email found),company_site
Souleiado,https://www.souleiado.com,https://www.souleiado.com/fr/soldes/accessoires,investor_relations,,,contact page discovered (no email found),company_site
Souleiado,https://www.souleiado.com,https://www.souleiado.com/fr/femme/accessoires-femme,investor_relations,,,contact page discovered (no email found),company_site
Souleiado,https://www.souleiado.com,https://www.souleiado.com/fr/homme/accessoires-homme,investor_relations,,,contact page discovered (no email found),company_site
Souleiado,https://www.souleiado.com,https://www.souleiado.com/fr/soldes/femme/accessoires,investor_relations,,,contact page discovered (no email found),company_site
Souleiado,https://www.souleiado.com,https://www.souleiado.com/fr/soldes/homme/accessoires,investor_relations,,,contact page discovered (no email found),company_site
Deutsche Börse,https://www.deutsche-boerse.com,https://www.deutsche-boerse.com,other,info@deutsche-boerse.com,True,"-contact""> <i class=""icon icon-mail""></i> <a href=""mailto:info@deutsche-boerse.com""> info@deutsche-boerse.com </a> </div> </div> </div> ",company_site
Deutsche Börse,https://www.deutsche-boerse.com,https://www.deutsche-boerse.com/dbg-de/media,press,media-relations@deutsche-boerse.com,True,"-contact""> <i class=""icon icon-mail""></i> <a href=""mailto:media-relations@deutsche-boerse.com""> media-relations@deutsche-boerse.com </a> </div> <div ",company_site
Deutsche Börse,https://www.deutsche-boerse.com,https://www.deutsche-boerse.com/dbg-de/media/reg,press,media-relations@deutsche-boerse.com,True,"-contact""> <i class=""icon icon-mail""></i> <a href=""mailto:media-relations@deutsche-boerse.com""> media-relations@deutsche-boerse.com </a> </div> <div ",company_site
Deutsche Börse,https://www.deutsche-boerse.com,https://www.deutsche-boerse.com/dbg-de/group-careers,careers,info@deutsche-boerse.com,True,"-contact""> <i class=""icon icon-mail""></i> <a href=""mailto:info@deutsche-boerse.com""> info@deutsche-boerse.com </a> </div> </div> </div> ",company_site
Deutsche Börse,https://www.deutsche-boerse.com,https://www.deutsche-boerse.com/dbg-de/ueber-uns/kontakt,contact,info@deutsche-boerse.com,True,"-contact""> <i class=""icon icon-mail""></i> <a href=""mailto:info@deutsche-boerse.com""> info@deutsche-boerse.com </a> </div> </div> </div> ",company_site
Deutsche Börse,https://www.deutsche-boerse.com,https://www.deutsche-boerse.com/dbg-de/investor-relations,investor_relations,ir@deutsche-boerse.com,True,"-contact""> <i class=""icon icon-mail""></i> <a href=""mailto:ir@deutsche-boerse.com""> ir@deutsche-boerse.com </a> </div> </div> </div> </",company_site
Prosegur,http://prosegur.de/,http://prosegur.de/impressum,press,,,contact page discovered (no email found),company_site
Prosegur,http://prosegur.de/,http://prosegur.de/jobs-&-karriere,press,,,contact page discovered (no email found),company_site
Prosegur,http://prosegur.de/,http://prosegur.de/ueber-uns/media-center,press,,,contact page discovered (no email found),company_site
Prosegur,http://prosegur.de/,http://prosegur.de/dienstleistungsunternehmen,press,,,contact page discovered (no email found),company_site
Prosegur,http://prosegur.de/,http://prosegur.de/ueber-uns/ein-verantwortungsbewusstes-unternehmen,press,,,contact page discovered (no email found),company_site
Prosegur,http://prosegur.de/,http://prosegur.de/produkte-und-services/cash-today-einzahlloesungen/unternehmen,press,,,contact page discovered (no email found),company_site
K+S,https://www.kpluss.com/,https://www.kpluss.com/en-us/newsroom/?reloaded&facet_tags=tags/ebitda/,press,,,contact page discovered (no email found),company_site
K+S,https://www.kpluss.com/,https://www.kpluss.com/en-us/newsroom/?reloaded&facet_tags=tags/umweltschutz/,press,,,contact page discovered (no email found),company_site
K+S,https://www.kpluss.com/,https://www.kpluss.com/en-us/newsroom/?reloaded&facet_tags=tags/finanzen/,press,,,contact page discovered (no email found),company_site
K+S,https://www.kpluss.com/,https://www.kpluss.com/en-us/newsroom/?reloaded&facet_tags=tags/ernaehrungssicherung/,press,,,contact page discovered (no email found),company_site
K+S,https://www.kpluss.com/,https://www.kpluss.com/en-us/newsroom/?reloaded&facet_tags=tags/forschung/,press,,,contact page discovered (no email found),company_site
K+S,https://www.kpluss.com/,https://www.kpluss.com/en-us/newsroom/?reloaded&facet_tags=tags/strategie/,press,,,contact page discovered (no email found),company_site
Hugo Boss,https://group.hugoboss.com,https://group.hugoboss.com/en/newsroom,press,,,contact page discovered (no email found),company_site
Hugo Boss,https://group.hugoboss.com,https://group.hugoboss.com/en/investors,investor_relations,investor-relations@hugoboss.com,True,"m-5 large-4 large-offset-4 xlarge-offset-5""><a href=""mailto:investor-relations@hugoboss.com"" class=""link links-cta link--black"">REGISTER</a></div></div",company_site
Hugo Boss,https://group.hugoboss.com,https://group.hugoboss.com/en/newsroom/news,press,,,contact page discovered (no email found),company_site
Hugo Boss,https://group.hugoboss.com,https://group.hugoboss.com/en/company/contact,contact,info@hugoboss.com,True,0<br /> Fax: +49 (0) 7123 94-80259&nbsp;<br /> E-Mail:&nbsp;info@hugoboss.com</p> <p><strong>HUGO BOSS Stiftung gGmbH</strong><br /> Holy,company_site
Hugo Boss,https://group.hugoboss.com,https://group.hugoboss.com/en/investors/share,investor_relations,,,contact page discovered (no email found),company_site
Hugo Boss,https://group.hugoboss.com,https://group.hugoboss.com/en/investors/events,investor_relations,investor-relations@hugoboss.com,True,"m-5 large-4 large-offset-4 xlarge-offset-5""><a href=""mailto:investor-relations@hugoboss.com"" class=""link links-cta link--black"">REGISTER</a></div></div",company_site
HAWE Hydraulik SE,https://www.hawe.com/,https://www.hawe.com/company/about-us/,other,,,contact page discovered (no email found),company_site
HAWE Hydraulik SE,https://www.hawe.com/,https://www.hawe.com/company/news/press/,press,,,contact page discovered (no email found),company_site
HAWE Hydraulik SE,https://www.hawe.com/,https://www.hawe.com/company/news/trade-fair/,investor_relations,,,contact page discovered (no email found),company_site
HAWE Hydraulik SE,https://www.hawe.com/,https://www.hawe.com/company/about-us/history/,other,,,contact page discovered (no email found),company_site
HAWE Hydraulik SE,https://www.hawe.com/,https://www.hawe.com/company/about-us/figures/,other,,,contact page discovered (no email found),company_site
HAWE Hydraulik SE,https://www.hawe.com/,https://www.hawe.com/company/about-us/management/,other,,,contact page discovered (no email found),company_site
